date,symbol,volatility,vol_pct,vol_change,vol_lag1,vol_lag5,vol_lag10,low_vol_flag,future_vol_5d,future_vol_10d,spike_5d,spike_10d,past_vol_10d,past_vol_20d,vol_drop_pct
1971-03-29,PETR4.SA,0.01226024042025064,1.226024042025064,3.3870550747665956e-4,0.01192153491277398,0.01291402683869776,0.0128569851093124,TRUE,0.01160745340915406,0.00811177031236382,-0.05324422594669112,-0.3383677616170281,0.0128569851093124,0.01092261769756023,4.641404528263273
1971-03-30,PETR4.SA,0.01223189905259772,1.2231899052597721,-2.8341367652919697e-5,0.01226024042025064,0.01301834660544759,0.01312847646013874,TRUE,0.00983618722096839,0.00713639065376492,-0.1958577177041488,-0.41657541293644457,0.01312847646013874,0.01081386815251908,6.829257075360169
1971-03-31,PETR4.SA,0.01233377460660276,1.233377460660276,1.018755540050393e-4,0.01223189905259772,0.01173701660876111,0.01333620165615634,TRUE,0.00919422844963145,0.00696731363300833,-0.2545486890356003,-0.43510288980970596,0.01333620165615634,0.0103333761356919,7.516585872041262
1971-04-01,PETR4.SA,0.01153304640356771,1.153304640356771,-8.007282030350494e-4,0.01233377460660276,0.01189640661180666,0.01330044956209882,TRUE,0.00860780780768941,0.00630145111628195,-0.2536397143926679,-0.45361781304091375,0.01330044956209882,0.01111543033204067,13.28829638636825
1971-04-02,PETR4.SA,0.01161904685758779,1.161904685758779,8.600045402007948e-5,0.01153304640356771,0.01192153491277398,0.01324203473909308,TRUE,0.00895131249482352,0.00794148790464175,-0.22960010364551653,-0.31651124210282533,0.01324203473909308,0.01105109004630461,12.256333059706542
1971-04-03,PETR4.SA,0.01160745340915406,1.160745340915406,-1.15934484337301e-5,0.01161904685758779,0.01226024042025064,0.01291402683869776,TRUE,0.00811177031236382,0.00792899834738467,-0.3011584861528212,-0.3169045726143882,0.01291402683869776,0.01098888758964869,10.11747494304769
1971-04-04,PETR4.SA,0.00983618722096839,0.9836187220968391,-0.001771266188185669,0.01160745340915406,0.01223189905259772,0.01301834660544759,TRUE,0.00713639065376492,0.00900798130425916,-0.2744759230942811,-0.08419989352619225,0.01301834660544759,0.01271611453316931,24.44365233867417
1971-04-05,PETR4.SA,0.00919422844963145,0.9194228449631451,-6.419587713369403e-4,0.00983618722096839,0.01233377460660276,0.01173701660876111,TRUE,0.00696731363300833,0.00894913804719971,-0.24220790562501046,-0.026656984191160162,0.01173701660876111,0.01319180613377714,21.664689110447306
1971-04-06,PETR4.SA,0.00860780780768941,0.860780780768941,-5.864206419420401e-4,0.00919422844963145,0.01153304640356771,0.01189640661180666,TRUE,0.00630145111628195,0.00910473057960314,-0.2679377540640693,0.05772930611552748,0.01189640661180666,0.01347641734495856,27.643631488297142
1971-04-07,PETR4.SA,0.00895131249482352,0.895131249482352,3.435046871341097e-4,0.00860780780768941,0.01161904685758779,0.01192153491277398,TRUE,0.00794148790464175,0.01054475001359361,-0.11281301940533807,0.17801160664333443,0.01192153491277398,0.0127072653319827,24.91476508421624
1971-04-08,PETR4.SA,0.00811177031236382,0.811177031236382,-8.395421824597005e-4,0.00895131249482352,0.01160745340915406,0.01226024042025064,TRUE,0.00792899834738467,0.01013209262323398,-0.022531698746520536,0.24906059134722056,0.01226024042025064,0.0128569851093124,33.83677616170281
1971-04-09,PETR4.SA,0.00713639065376492,0.713639065376492,-9.753796585988996e-4,0.00811177031236382,0.00983618722096839,0.01223189905259772,TRUE,0.00900798130425916,0.01003502765782568,0.2622601173755603,0.40617689595391415,0.01223189905259772,0.01312847646013874,41.65754129364446
1971-04-10,PETR4.SA,0.00696731363300833,0.696731363300833,-1.6907702075659014e-4,0.00713639065376492,0.00919422844963145,0.01233377460660276,TRUE,0.00894913804719971,0.01234910383349578,0.28444598859484277,0.772434037559425,0.01233377460660276,0.01333620165615634,43.51028898097059
1971-04-11,PETR4.SA,0.00630145111628195,0.630145111628195,-6.658625167263801e-4,0.00696731363300833,0.00860780780768941,0.01153304640356771,TRUE,0.00910473057960314,0.01258665533047252,0.4448625263596762,0.9974217205225316,0.01153304640356771,0.01330044956209882,45.36178130409137
1971-04-12,PETR4.SA,0.00794148790464175,0.794148790464175,0.0016400367883597994,0.00630145111628195,0.00895131249482352,0.01161904685758779,TRUE,0.01054475001359361,0.01263242949345238,0.32780533575204085,0.5906879976570645,0.01161904685758779,0.01324203473909308,31.651124210282532
1971-04-13,PETR4.SA,0.00792899834738467,0.7928998347384669,-1.2489557257079967e-5,0.00794148790464175,0.00811177031236382,0.01160745340915406,TRUE,0.01013209262323398,0.01268468285648777,0.27785278534910884,0.5997837684846705,0.01160745340915406,0.01291402683869776,31.69045726143882
1971-04-14,PETR4.SA,0.00900798130425916,0.9007981304259159,0.0010789829568744903,0.00792899834738467,0.00713639065376492,0.00983618722096839,TRUE,0.01003502765782568,0.01301378002223437,0.11401515155020485,0.44469438630841585,0.00983618722096839,0.01301834660544759,8.419989352619226
1971-04-15,PETR4.SA,0.00894913804719971,0.894913804719971,-5.884325705944951e-5,0.00900798130425916,0.00696731363300833,0.00919422844963145,TRUE,0.01234910383349578,0.01291279310402323,0.37992103466992094,0.4429091423015643,0.00919422844963145,0.01173701660876111,2.665698419116016
1971-04-16,PETR4.SA,0.00910473057960314,0.910473057960314,1.555925324034299e-4,0.00894913804719971,0.00630145111628195,0.00860780780768941,TRUE,0.01258665533047252,0.01290967349842077,0.3824302894442321,0.4179083483636131,0.00860780780768941,0.01189640661180666,-5.772930611552748
1971-04-17,PETR4.SA,0.01054475001359361,1.054475001359361,0.0014400194339904693,0.00910473057960314,0.00794148790464175,0.00895131249482352,TRUE,0.01263242949345238,0.01221686505640209,0.19798283289480262,0.15857322749737057,0.00895131249482352,0.01192153491277398,-17.801160664333445
1971-04-18,PETR4.SA,0.01013209262323398,1.0132092623233981,-4.126573903596286e-4,0.01054475001359361,0.00792899834738467,0.00811177031236382,TRUE,0.01268468285648777,0.01248393295083923,0.2519311980429813,0.23211792618360258,0.00811177031236382,0.01226024042025064,-24.906059134722057
1971-04-19,PETR4.SA,0.01003502765782568,1.003502765782568,-9.706496540830105e-5,0.01013209262323398,0.00900798130425916,0.00713639065376492,TRUE,0.01301378002223437,0.01237646537054651,0.2968354912391049,0.23332648325038666,0.00713639065376492,0.01223189905259772,-40.61768959539142
1971-04-20,PETR4.SA,0.01234910383349578,1.234910383349578,0.0023140761756701,0.01003502765782568,0.00894913804719971,0.00696731363300833,TRUE,0.01291279310402323,0.01321362550270427,0.045646168185783355,0.070006834573984,0.00696731363300833,0.01233377460660276,-77.2434037559425
