symbol,date,equity
PETR4.SA,2023-11-16,1128.378074061362
PETR4.SA,2023-11-17,1128.378074061362
PETR4.SA,2023-11-20,1128.378074061362
PETR4.SA,2023-11-21,1128.378074061362
PETR4.SA,2023-11-22,1128.378074061362
PETR4.SA,2023-11-23,1128.378074061362
PETR4.SA,2023-11-24,1128.378074061362
PETR4.SA,2023-11-27,1128.378074061362
PETR4.SA,2023-11-28,1128.378074061362
PETR4.SA,2023-11-29,1128.378074061362
PETR4.SA,2023-11-30,1128.378074061362
PETR4.SA,2023-12-01,1128.378074061362
PETR4.SA,2023-12-04,1128.378074061362
PETR4.SA,2023-12-05,1128.378074061362
PETR4.SA,2023-12-06,1150.5171239798544
PETR4.SA,2023-12-07,1150.5171239798544
PETR4.SA,2023-12-08,1150.5171239798544
PETR4.SA,2023-12-11,1150.5171239798544
PETR4.SA,2023-12-12,1150.5171239798544
PETR4.SA,2023-12-13,1150.5171239798544
PETR4.SA,2023-12-14,1150.5171239798544
PETR4.SA,2023-12-15,1150.5171239798544
PETR4.SA,2023-12-18,1150.5171239798544
PETR4.SA,2023-12-19,1150.5171239798544
PETR4.SA,2023-12-20,1150.5171239798544
PETR4.SA,2023-12-21,1150.5171239798544
PETR4.SA,2023-12-22,1150.5171239798544
PETR4.SA,2023-12-26,1150.5171239798544
PETR4.SA,2023-12-27,1150.5171239798544
PETR4.SA,2023-12-28,1150.5171239798544
PETR4.SA,2024-01-02,1150.5171239798544
PETR4.SA,2024-01-03,1150.5171239798544
PETR4.SA,2024-01-04,1150.5171239798544
PETR4.SA,2024-01-05,1150.5171239798544
PETR4.SA,2024-01-08,1150.5171239798544
PETR4.SA,2024-01-09,1150.5171239798544
PETR4.SA,2024-01-10,1150.5171239798544
PETR4.SA,2024-01-11,1150.5171239798544
PETR4.SA,2024-01-12,1150.5171239798544
PETR4.SA,2024-01-15,1150.5171239798544
PETR4.SA,2024-01-16,1150.5171239798544
PETR4.SA,2024-01-17,1150.5171239798544
PETR4.SA,2024-01-18,1150.5171239798544
PETR4.SA,2024-01-19,1150.5171239798544
PETR4.SA,2024-01-22,1150.5171239798544
PETR4.SA,2024-01-23,1150.5171239798544
PETR4.SA,2024-01-24,1150.5171239798544
PETR4.SA,2024-01-25,1150.5171239798544
PETR4.SA,2024-01-26,1150.5171239798544
PETR4.SA,2024-01-29,1150.5171239798544
PETR4.SA,2024-01-30,1150.5171239798544
PETR4.SA,2024-01-31,1150.5171239798544
PETR4.SA,2024-02-01,1150.5171239798544
PETR4.SA,2024-02-02,1150.5171239798544
PETR4.SA,2024-02-05,1150.5171239798544
PETR4.SA,2024-02-06,1150.5171239798544
PETR4.SA,2024-02-07,1150.5171239798544
PETR4.SA,2024-02-08,1150.5171239798544
PETR4.SA,2024-02-09,1150.5171239798544
PETR4.SA,2024-02-14,1150.5171239798544
PETR4.SA,2024-02-15,1150.5171239798544
PETR4.SA,2024-02-16,1150.5171239798544
PETR4.SA,2024-02-19,1150.5171239798544
PETR4.SA,2024-02-20,1150.5171239798544
PETR4.SA,2024-02-21,1150.5171239798544
PETR4.SA,2024-02-22,1150.5171239798544
PETR4.SA,2024-02-23,1150.5171239798544
PETR4.SA,2024-02-26,1150.5171239798544
PETR4.SA,2024-02-27,1150.5171239798544
PETR4.SA,2024-02-28,1150.5171239798544
PETR4.SA,2024-02-29,1172.9030655625731
PETR4.SA,2024-03-01,1172.9030655625731
PETR4.SA,2024-03-04,1172.9030655625731
PETR4.SA,2024-03-05,1172.9030655625731
PETR4.SA,2024-03-06,1172.9030655625731
PETR4.SA,2024-03-07,1172.9030655625731
PETR4.SA,2024-03-08,1172.9030655625731
PETR4.SA,2024-03-11,1172.9030655625731
PETR4.SA,2024-03-12,1172.9030655625731
PETR4.SA,2024-03-13,1172.9030655625731
PETR4.SA,2024-03-14,1172.9030655625731
PETR4.SA,2024-03-15,1065.943074107495
PETR4.SA,2024-03-18,1066.5030869248778
PETR4.SA,2024-03-19,1058.943074107495
PETR4.SA,2024-03-20,1076.5831040147216
PETR4.SA,2024-03-21,1048.5831040147216
PETR4.SA,2024-03-22,1058.3830612901122
PETR4.SA,2024-03-25,1073.7830399278075
PETR4.SA,2024-03-26,1064.2630356553466
PETR4.SA,2024-03-27,1072.3830612901122
PETR4.SA,2024-03-28,1095.0630997422606
PETR4.SA,2024-04-01,1103.1831253770263
PETR4.SA,2024-04-02,1130.3430527451903
PETR4.SA,2024-04-03,1124.7430313828856
PETR4.SA,2024-04-04,1112.423069835034
PETR4.SA,2024-04-05,1115.7830399278075
PETR4.SA,2024-04-08,1130.6231125596435
PETR4.SA,2024-04-09,1133.423069835034
PETR4.SA,2024-04-10,1183.0948646248357
PETR4.SA,2024-04-11,1174.97483899007
PETR4.SA,2024-04-12,1164.8948219002264
PETR4.SA,2024-04-15,1175.2548988045232
PETR4.SA,2024-04-16,1180.294907349445
PETR4.SA,2024-04-17,1188.4148261726873
PETR4.SA,2024-04-18,1190.3748176277654
PETR4.SA,2024-04-19,1183.0948646248357
PETR4.SA,2024-04-22,1183.0948646248357
PETR4.SA,2024-04-23,1183.0948646248357
PETR4.SA,2024-04-24,1183.0948646248357
PETR4.SA,2024-04-25,1183.0948646248357
PETR4.SA,2024-04-26,1183.0948646248357
PETR4.SA,2024-04-29,1183.0948646248357
PETR4.SA,2024-04-30,1183.0948646248357
PETR4.SA,2024-05-02,1183.0948646248357
PETR4.SA,2024-05-03,1183.0948646248357
PETR4.SA,2024-05-06,1183.0948646248357
PETR4.SA,2024-05-07,1183.0948646248357
PETR4.SA,2024-05-08,1183.0948646248357
PETR4.SA,2024-05-09,1183.0948646248357
PETR4.SA,2024-05-10,1183.0948646248357
PETR4.SA,2024-05-13,1183.0948646248357
PETR4.SA,2024-05-14,1183.0948646248357
PETR4.SA,2024-05-15,1195.8204241324922
PETR4.SA,2024-05-16,1195.8204241324922
PETR4.SA,2024-05-17,1144.5203371573946
PETR4.SA,2024-05-20,1146.320378356125
PETR4.SA,2024-05-21,1144.2203875113985
PETR4.SA,2024-05-22,1159.2203875113985
PETR4.SA,2024-05-23,1148.1204195548555
PETR4.SA,2024-05-24,1142.120396666672
PETR4.SA,2024-05-27,1154.1203280021211
PETR4.SA,2024-05-28,1177.8203554679415
PETR4.SA,2024-05-29,1176.320378356125
PETR4.SA,2024-05-31,1207.5204058219454
PETR4.SA,2024-06-03,1201.2204332877657
PETR4.SA,2024-06-04,1188.3204241324922
PETR4.SA,2024-06-05,1189.8204012443086
PETR4.SA,2024-06-06,1195.220410399582
PETR4.SA,2024-06-07,1152.0203371573946
PETR4.SA,2024-06-10,1168.820378356125
PETR4.SA,2024-06-11,1173.6203737784883
PETR4.SA,2024-06-12,1118.4203692008516
PETR4.SA,2024-06-13,1107.6203508903047
PETR4.SA,2024-06-14,1084.2203875113985
PETR4.SA,2024-06-17,1088.1204195548555
PETR4.SA,2024-06-18,1120.8204241324922
PETR4.SA,2024-06-19,1121.7203875113985
PETR4.SA,2024-06-20,1138.820378356125
PETR4.SA,2024-06-21,1144.5203371573946
PETR4.SA,2024-06-24,1155.6204195548555
PETR4.SA,2024-06-25,1154.7203417350313
PETR4.SA,2024-06-26,1156.5203829337618
PETR4.SA,2024-06-27,1175.1203508903047
PETR4.SA,2024-06-28,1185.3203554679415
PETR4.SA,2024-07-01,1202.720410399582
PETR4.SA,2024-07-02,1199.1203280021211
PETR4.SA,2024-07-03,1179.0203829337618
PETR4.SA,2024-07-04,1163.4203692008516
PETR4.SA,2024-07-05,1169.4203920890352
PETR4.SA,2024-07-08,1197.0203371573946
PETR4.SA,2024-07-09,1196.7203875113985
PETR4.SA,2024-07-10,1185.9203692008516
PETR4.SA,2024-07-11,1193.7204332877657
PETR4.SA,2024-07-12,1188.3204241324922
PETR4.SA,2024-07-15,1198.820378356125
PETR4.SA,2024-07-16,1195.8204241324922
PETR4.SA,2024-07-17,1201.8203325797579
PETR4.SA,2024-07-18,1199.7203417350313
PETR4.SA,2024-07-19,1204.5203371573946
PETR4.SA,2024-07-22,1181.4203234244844
PETR4.SA,2024-07-23,1166.7203875113985
PETR4.SA,2024-07-24,1175.720364623215
PETR4.SA,2024-07-25,1174.2203875113985
PETR4.SA,2024-07-26,1173.0203600455782
PETR4.SA,2024-07-29,1150.220410399582
PETR4.SA,2024-07-30,1143.3204241324922
PETR4.SA,2024-07-31,1166.1203737784883
PETR4.SA,2024-08-01,1149.0203829337618
PETR4.SA,2024-08-02,1115.720364623215
PETR4.SA,2024-08-05,1114.8204012443086
PETR4.SA,2024-08-06,1133.4203692008516
PETR4.SA,2024-08-07,1131.9203920890352
PETR4.SA,2024-08-08,1149.3203325797579
PETR4.SA,2024-08-09,1139.1203280021211
PETR4.SA,2024-08-12,1164.0203829337618
PETR4.SA,2024-08-13,1157.120396666672
PETR4.SA,2024-08-14,1176.6203280021211
PETR4.SA,2024-08-15,1194.0203829337618
PETR4.SA,2024-08-16,1198.820378356125
PETR4.SA,2024-08-19,1197.0203371573946
PETR4.SA,2024-08-20,1192.5204058219454
PETR4.SA,2024-08-21,1185.6204195548555
PETR4.SA,2024-08-22,1157.420346312668
PETR4.SA,2024-08-23,1150.5203600455782
PETR4.SA,2024-08-26,1273.6357856164138
PETR4.SA,2024-08-27,1257.7358222375076
PETR4.SA,2024-08-28,1274.53574899532
PETR4.SA,2024-08-29,1266.435849703328
PETR4.SA,2024-08-30,1267.6357627282302
PETR4.SA,2024-09-02,1256.5357947716873
PETR4.SA,2024-09-03,1242.4357581505935
PETR4.SA,2024-09-04,1242.7358222375076
PETR4.SA,2024-09-05,1235.5357718835037
PETR4.SA,2024-09-06,1213.0357718835037
PETR4.SA,2024-09-09,1225.335767305867
PETR4.SA,2024-09-10,1206.435849703328
PETR4.SA,2024-09-11,1205.2358222375076
PETR4.SA,2024-09-12,1192.6357627282302
PETR4.SA,2024-09-13,1187.5358176598709
PETR4.SA,2024-09-16,1202.835767305867
PETR4.SA,2024-09-17,1197.7358222375076
PETR4.SA,2024-09-18,1171.0358405480545
PETR4.SA,2024-09-19,1174.6358085045974
PETR4.SA,2024-09-20,1174.3357444176834
PETR4.SA,2024-09-23,1185.4358268151443
PETR4.SA,2024-09-24,1189.9357581505935
PETR4.SA,2024-09-25,1198.0357718835037
PETR4.SA,2024-09-26,1174.0357947716873
PETR4.SA,2024-09-27,1169.8358130822342
PETR4.SA,2024-09-30,1166.8357444176834
PETR4.SA,2024-10-01,1195.635831392781
PETR4.SA,2024-10-02,1210.9357810387771
PETR4.SA,2024-10-03,1224.7357535729568
PETR4.SA,2024-10-04,1221.735799349324
PETR4.SA,2024-10-07,1261.9370625862634
PETR4.SA,2024-10-08,1238.8370488533533
PETR4.SA,2024-10-09,1227.4371312508142
PETR4.SA,2024-10-10,1240.3371404060877
PETR4.SA,2024-10-11,1239.4370625862634
PETR4.SA,2024-10-14,1242.1370671639002
PETR4.SA,2024-10-15,1232.8371404060877
PETR4.SA,2024-10-16,1227.1370671639002
PETR4.SA,2024-10-17,1218.737103784994
PETR4.SA,2024-10-18,1215.737149561361
PETR4.SA,2024-10-21,1198.3370946297205
PETR4.SA,2024-10-22,1194.1371129402673
PETR4.SA,2024-10-23,1180.6370900520837
PETR4.SA,2024-10-24,1187.8371404060877
PETR4.SA,2024-10-25,1195.3371404060877
PETR4.SA,2024-10-28,1193.5370992073572
PETR4.SA,2024-10-29,1191.1370442757166
PETR4.SA,2024-10-30,1186.3370488533533
PETR4.SA,2024-10-31,1188.1370900520837
PETR4.SA,2024-11-01,1173.4370396980798
PETR4.SA,2024-11-04,1175.8370946297205
PETR4.SA,2024-11-05,1172.5370763191736
PETR4.SA,2024-11-06,1172.8371404060877
PETR4.SA,2024-11-07,1176.1370442757166
PETR4.SA,2024-11-08,1196.237103784994
PETR4.SA,2024-11-11,1198.3370946297205
PETR4.SA,2024-11-12,1218.737103784994
PETR4.SA,2024-11-13,1217.2371266731775
PETR4.SA,2024-11-14,1228.9371083626306
PETR4.SA,2024-11-18,1290.428365904961
PETR4.SA,2024-11-19,1278.428320128594
PETR4.SA,2024-11-21,1281.7283384391408
PETR4.SA,2024-11-22,1327.0282880851369
PETR4.SA,2024-11-25,1319.828352172051
PETR4.SA,2024-11-26,1318.3283750602345
PETR4.SA,2024-11-27,1314.1283933707814
PETR4.SA,2024-11-28,1302.1283475944142
PETR4.SA,2024-11-29,1311.4283887931447
PETR4.SA,2024-12-02,1318.9283887931447
PETR4.SA,2024-12-03,1329.4283430167775
PETR4.SA,2024-12-04,1321.9283430167775
PETR4.SA,2024-12-05,1333.6283247062306
PETR4.SA,2024-12-06,1315.3283063956837
PETR4.SA,2024-12-09,1345.6283704825978
PETR4.SA,2024-12-10,1350.128301818047
PETR4.SA,2024-12-11,1362.1283475944142
PETR4.SA,2024-12-12,1294.6283475944142
PETR4.SA,2024-12-13,1287.4282972404103
PETR4.SA,2024-12-16,1282.628301818047
PETR4.SA,2024-12-17,1293.428320128594
PETR4.SA,2024-12-18,1263.728384215508
PETR4.SA,2024-12-19,1259.2283384391408
PETR4.SA,2024-12-20,1249.9282972404103
PETR4.SA,2024-12-23,1250.2283613273244
PETR4.SA,2024-12-26,1217.5283567496876
PETR4.SA,2024-12-27,1214.2283384391408
PETR4.SA,2024-12-30,1230.128301818047
PETR4.SA,2025-01-02,1247.5283567496876
PETR4.SA,2025-01-03,1235.8283750602345
PETR4.SA,2025-01-06,1230.7283155509572
PETR4.SA,2025-01-07,1253.8283292838673
PETR4.SA,2025-01-08,1244.828352172051
PETR4.SA,2025-01-09,1249.6283475944142
PETR4.SA,2025-01-10,1252.628301818047
PETR4.SA,2025-01-13,1256.528333861504
PETR4.SA,2025-01-14,1249.028333861504
PETR4.SA,2025-01-15,1263.1283704825978
PETR4.SA,2025-01-16,1255.928320128594
PETR4.SA,2025-01-17,1260.428365904961
PETR4.SA,2025-01-20,1263.1283704825978
PETR4.SA,2025-01-21,1263.428320128594
PETR4.SA,2025-01-22,1257.1283475944142
PETR4.SA,2025-01-23,1249.3283979484181
PETR4.SA,2025-01-24,1243.6283247062306
PETR4.SA,2025-01-27,1259.828352172051
PETR4.SA,2025-01-28,1258.3283750602345
PETR4.SA,2025-01-29,1251.4283887931447
PETR4.SA,2025-01-30,1266.1283247062306
PETR4.SA,2025-01-31,1305.9525333473887
PETR4.SA,2025-02-03,1300.2525745461191
PETR4.SA,2025-02-04,1289.1526065895762
PETR4.SA,2025-02-05,1281.052592856666
PETR4.SA,2025-02-06,1278.9526020119395
PETR4.SA,2025-02-07,1272.6526294777598
PETR4.SA,2025-02-10,1280.1526294777598
PETR4.SA,2025-02-11,1280.1526294777598
PETR4.SA,2025-02-12,1263.6525379250254
PETR4.SA,2025-02-13,1264.8525653908457
PETR4.SA,2025-02-14,1298.4525333473887
PETR4.SA,2025-02-17,1305.3525196144785
PETR4.SA,2025-02-18,1326.052592856666
PETR4.SA,2025-02-19,1328.4525333473887
PETR4.SA,2025-02-20,1330.2525745461191
PETR4.SA,2025-02-21,1305.9525333473887
PETR4.SA,2025-02-24,1305.9525333473887
PETR4.SA,2025-02-25,1305.9525333473887
PETR4.SA,2025-02-26,1305.9525333473887
PETR4.SA,2025-02-27,1305.9525333473887
PETR4.SA,2025-02-28,1305.9525333473887
PETR4.SA,2025-03-05,1331.351938539675
PETR4.SA,2025-03-06,1331.351938539675
PETR4.SA,2025-03-07,1331.351938539675
PETR4.SA,2025-03-10,1331.351938539675
PETR4.SA,2025-03-11,1331.351938539675
PETR4.SA,2025-03-12,1331.351938539675
PETR4.SA,2025-03-13,1331.351938539675
PETR4.SA,2025-03-14,1331.351938539675
PETR4.SA,2025-03-17,1331.351938539675
PETR4.SA,2025-03-18,1331.351938539675
PETR4.SA,2025-03-19,1331.351938539675
PETR4.SA,2025-03-20,1331.351938539675
PETR4.SA,2025-03-21,1331.351938539675
PETR4.SA,2025-03-24,1331.351938539675
PETR4.SA,2025-03-25,1331.351938539675
PETR4.SA,2025-03-26,1331.351938539675
PETR4.SA,2025-03-27,1331.351938539675
PETR4.SA,2025-03-28,1331.351938539675
PETR4.SA,2025-03-31,1331.351938539675
PETR4.SA,2025-04-01,1331.351938539675
PETR4.SA,2025-04-02,1331.351938539675
PETR4.SA,2025-04-03,1331.351938539675
PETR4.SA,2025-04-04,1331.351938539675
PETR4.SA,2025-04-07,1353.135443930841
PETR4.SA,2025-04-08,1353.135443930841
PETR4.SA,2025-04-09,1353.135443930841
PETR4.SA,2025-04-10,1353.135443930841
PETR4.SA,2025-04-11,1353.135443930841
PETR4.SA,2025-04-14,1353.135443930841
PETR4.SA,2025-04-15,1353.135443930841
PETR4.SA,2025-04-16,1353.135443930841
PETR4.SA,2025-04-17,1259.9354469825987
PETR4.SA,2025-04-22,1262.7354347755675
PETR4.SA,2025-04-23,1248.7354195167784
PETR4.SA,2025-04-24,1243.135443930841
PETR4.SA,2025-04-25,1246.7354500343565
PETR4.SA,2025-04-28,1241.9354164650206
PETR4.SA,2025-04-29,1248.335410361505
PETR4.SA,2025-04-30,1225.5354225685362
PETR4.SA,2025-05-02,1258.335410361505
PETR4.SA,2025-05-05,1212.335425620294
PETR4.SA,2025-05-06,1231.9354164650206
PETR4.SA,2025-05-07,1237.5354683449034
PETR4.SA,2025-05-08,1254.335395102716
PETR4.SA,2025-05-09,1262.335425620294
PETR4.SA,2025-05-12,1291.9354164650206
PETR4.SA,2025-05-13,1327.6380928452197
PETR4.SA,2025-05-14,1318.8380440170947
PETR4.SA,2025-05-15,1317.2380836899463
PETR4.SA,2025-05-16,1323.2380684311572
PETR4.SA,2025-05-19,1321.6380318100635
PETR4.SA,2025-05-20,1326.8380745346728
PETR4.SA,2025-05-21,1312.4380501206103
PETR4.SA,2025-05-22,1295.6380470688525
PETR4.SA,2025-05-23,1298.4380348618213
PETR4.SA,2025-05-26,1294.4380196030322
PETR4.SA,2025-05-27,1303.6380775864307
PETR4.SA,2025-05-28,1299.6380623276416
PETR4.SA,2025-05-29,1292.038040965337
PETR4.SA,2025-05-30,1278.4380348618213
PETR4.SA,2025-06-02,1285.6380470688525
PETR4.SA,2025-06-03,1249.6380623276416
PETR4.SA,2025-06-04,1216.4380653793994
PETR4.SA,2025-06-05,1216.8380745346728
PETR4.SA,2025-06-06,1229.2380531723682
PETR4.SA,2025-06-09,1209.2380531723682
PETR4.SA,2025-06-10,1244.4380196030322
PETR4.SA,2025-06-11,1284.4380196030322
PETR4.SA,2025-06-12,1312.4380501206103
PETR4.SA,2025-06-13,1343.6380012924853
PETR4.SA,2025-06-16,1330.8380134995166
PETR4.SA,2025-06-17,1360.0379951889697
PETR4.SA,2025-06-18,1358.8380440170947
PETR4.SA,2025-06-20,1355.238037913579
PETR4.SA,2025-06-23,1322.4380501206103
PETR4.SA,2025-06-24,1297.2380836899463
PETR4.SA,2025-06-25,1290.8380134995166
PETR4.SA,2025-06-26,1300.8380134995166
PETR4.SA,2025-06-27,1290.8380134995166
PETR4.SA,2025-06-30,1297.6380165512744
PETR4.SA,2025-07-01,1302.038040965337
PETR4.SA,2025-07-02,1324.4380196030322
PETR4.SA,2025-07-03,1328.8380440170947
PETR4.SA,2025-07-04,1327.238007396001
PETR4.SA,2025-07-07,1324.838105052251
PETR4.SA,2025-07-08,1343.2380684311572
PETR4.SA,2025-07-09,1335.238037913579
PETR4.SA,2025-07-10,1332.0381172592822
PETR4.SA,2025-07-11,1347.6380928452197
PETR4.SA,2025-07-14,1330.4380806381885
PETR4.SA,2025-07-15,1320.4380806381885
PETR4.SA,2025-07-16,1314.038086741704
PETR4.SA,2025-07-17,1301.23802265479
PETR4.SA,2025-07-18,1282.038040965337
PETR4.SA,2025-07-21,1284.4380196030322
PETR4.SA,2025-07-22,1296.4380653793994
PETR4.SA,2025-07-23,1322.038040965337
PETR4.SA,2025-07-24,1320.038071482915
PETR4.SA,2025-07-25,1321.6380318100635
PETR4.SA,2025-07-28,1323.2380684311572
PETR4.SA,2025-07-29,1340.0379951889697
PETR4.SA,2025-07-30,1353.2380684311572
PETR4.SA,2025-07-31,1348.0380257065478
PETR4.SA,2025-08-01,1330.8380134995166
PETR4.SA,2025-08-04,1328.8380440170947
PETR4.SA,2025-08-05,1334.838105052251
PETR4.SA,2025-08-06,1336.437989085454
PETR4.SA,2025-08-07,1343.6380012924853
PETR4.SA,2025-08-08,1263.6380775864307
PETR4.SA,2025-08-11,1271.23802265479
PETR4.SA,2025-08-12,1274.4380196030322
PETR4.SA,2025-08-13,1265.238037913579
PETR4.SA,2025-08-14,1249.6380623276416
PETR4.SA,2025-08-15,1249.2380531723682
PETR4.SA,2025-08-18,1256.8380745346728
PETR4.SA,2025-08-19,1244.038086741704
PETR4.SA,2025-08-20,1251.23802265479
PETR4.SA,2025-08-21,1254.038086741704
PETR4.SA,2025-08-22,1261.23802265479
PETR4.SA,2025-08-25,1268.4380348618213
PETR4.SA,2025-08-26,1259.6380623276416
PETR4.SA,2025-08-27,1268.8380440170947
PETR4.SA,2025-08-28,1279.6380623276416
PETR4.SA,2025-08-29,1286.4380653793994
PETR4.SA,2025-09-01,1289.2380531723682
PETR4.SA,2025-09-02,1295.6380470688525
PETR4.SA,2025-09-03,1284.8380287583057
PETR4.SA,2025-09-04,1284.8380287583057
PETR4.SA,2025-09-05,1266.038056224126
PETR4.SA,2025-09-08,1270.8380134995166
PETR4.SA,2025-09-09,1280.4380806381885
PETR4.SA,2025-09-10,1302.8380592758838
PETR4.SA,2025-09-11,1298.0380257065478
PETR4.SA,2025-09-12,1289.6380623276416
PETR4.SA,2025-09-15,1300.4380806381885
PETR4.SA,2025-09-16,1303.6380775864307
PETR4.SA,2025-09-17,1311.23802265479
PETR4.SA,2025-09-18,1298.8380440170947
PETR4.SA,2025-09-19,1284.8380287583057
PETR4.SA,2025-09-22,1297.2380836899463
PETR4.SA,2025-09-23,1352.167512218907
PETR4.SA,2025-09-24,1380.9674847530866
PETR4.SA,2025-09-25,1370.5675518917585
PETR4.SA,2025-09-26,1366.167527477696
PETR4.SA,2025-09-29,1348.5675061153913
PETR4.SA,2025-09-30,1334.5674908566023
PETR4.SA,2025-10-01,1331.36749390836
PETR4.SA,2025-10-02,1319.3675244259382
PETR4.SA,2025-10-03,1316.167527477696
PETR4.SA,2025-10-06,1304.9675000118757
PETR4.SA,2025-10-07,1309.3675244259382
PETR4.SA,2025-10-08,1302.167512218907
PETR4.SA,2025-10-09,1284.5674908566023
PETR4.SA,2025-10-10,1273.7675488400007
PETR4.SA,2025-10-13,1285.3675091671491
PETR4.SA,2025-10-14,1276.967545788243
PETR4.SA,2025-10-15,1266.167527477696
PETR4.SA,2025-10-16,1254.1675579952741
PETR4.SA,2025-10-17,1265.3675091671491
PETR4.SA,2025-10-20,1266.167527477696
PETR4.SA,2025-10-21,1256.5675366329694
PETR4.SA,2025-10-22,1270.167542736485
PETR4.SA,2025-10-23,1283.7675488400007
PETR4.SA,2025-10-24,1269.7675335812116
PETR4.SA,2025-10-27,1276.167527477696
PETR4.SA,2025-10-28,1275.7675183224226
PETR4.SA,2025-10-29,1276.967545788243
PETR4.SA,2025-10-30,1271.7675030636335
PETR4.SA,2025-10-31,1266.167527477696
PETR4.SA,2025-11-03,1280.167542736485
PETR4.SA,2025-11-04,1286.167527477696
PETR4.SA,2025-11-05,1331.1120219710558
PETR4.SA,2025-11-06,1337.5120158675402
PETR4.SA,2025-11-07,1384.312018919298
PETR4.SA,2025-11-10,1391.5120311263292
PETR4.SA,2025-11-11,1425.1120372298449
PETR4.SA,2025-11-12,1391.1119456771105
PETR4.SA,2025-11-13,1396.7120738509386
PETR4.SA,2025-11-14,1405.1120372298449
PETR4.SA,2025-11-17,1412.3120494368761
PETR4.SA,2025-11-18,1416.7120738509386
PETR4.SA,2025-11-19,1409.9119945052355
PETR4.SA,2025-11-21,1331.1120219710558
PETR4.SA,2025-11-24,1331.1120219710558
PETR4.SA,2025-11-25,1331.1120219710558
PETR4.SA,2025-11-26,1331.1120219710558
PETR4.SA,2025-11-27,1331.1120219710558
PETR4.SA,2025-11-28,1331.1120219710558
PETR4.SA,2025-12-01,1331.1120219710558
PETR4.SA,2025-12-02,1331.1120219710558
PETR4.SA,2025-12-03,1331.1120219710558
PETR4.SA,2025-12-04,1331.1120219710558
PETR4.SA,2025-12-05,1351.2690805727898
PETR4.SA,2025-12-08,1351.2690805727898
PETR4.SA,2025-12-09,1351.2690805727898
PETR4.SA,2025-12-10,1351.2690805727898
PETR4.SA,2025-12-11,1351.2690805727898
PETR4.SA,2025-12-12,1351.2690805727898
PETR4.SA,2025-12-15,1351.2690805727898
PETR4.SA,2025-12-16,1351.2690805727898
PETR4.SA,2025-12-17,1351.2690805727898
PETR4.SA,2025-12-18,1351.2690805727898
PETR4.SA,2025-12-19,1336.1490549380242
PETR4.SA,2025-12-22,1339.9290613467156
PETR4.SA,2025-12-23,1306.7490228945671
PETR4.SA,2025-12-26,1310.9490389162956
PETR4.SA,2025-12-29,1324.3890260989128
PETR4.SA,2025-12-30,1328.1690325076042
PETR4.SA,2026-01-02,1323.5490068728386
PETR4.SA,2026-01-05,1302.129077368444
PETR4.SA,2026-01-06,1278.6090196902214
PETR4.SA,2026-01-07,1286.5890421206414
PETR4.SA,2026-01-08,1302.129077368444
PETR4.SA,2026-01-09,1306.32901328153
PETR4.SA,2026-01-12,1308.8490709597527
PETR4.SA,2026-01-13,1341.6090196902214
PETR4.SA,2026-01-14,1387.304923539048
PETR4.SA,2026-01-15,1378.9049716042337
PETR4.SA,2026-01-16,1387.304923539048
PETR4.SA,2026-01-19,1387.304923539048
PETR4.SA,2026-01-20,1387.304923539048
PETR4.SA,2026-01-21,1387.304923539048
PETR4.SA,2026-01-22,1387.304923539048
PETR4.SA,2026-01-23,1387.304923539048
PETR4.SA,2026-01-26,1387.304923539048
PETR4.SA,2026-01-27,1387.304923539048
PETR4.SA,2026-01-28,1387.304923539048
PETR4.SA,2026-01-29,1387.304923539048
PETR4.SA,2026-01-30,1387.304923539048
PETR4.SA,2026-02-02,1387.304923539048
PETR4.SA,2026-02-03,1387.304923539048
PETR4.SA,2026-02-04,1387.304923539048
PETR4.SA,2026-02-05,1387.304923539048
PETR4.SA,2026-02-06,1387.304923539048
PETR4.SA,2026-02-09,1387.304923539048
PETR4.SA,2026-02-10,1387.304923539048
PETR4.SA,2026-02-11,1387.304923539048
PETR4.SA,2026-02-12,1387.304923539048
PETR4.SA,2026-02-13,1387.304923539048
PETR4.SA,2026-02-18,1387.304923539048
PETR4.SA,2026-02-19,1387.304923539048
PETR4.SA,2026-02-20,1387.304923539048
PETR4.SA,2026-02-23,1387.304923539048
PETR4.SA,2026-02-24,1387.304923539048
PETR4.SA,2026-02-25,1387.304923539048
PETR4.SA,2026-02-26,1387.304923539048
PETR4.SA,2026-02-27,1387.304923539048
PETR4.SA,2026-03-02,1387.304923539048
PETR4.SA,2026-03-03,1387.304923539048
PETR4.SA,2026-03-04,1387.304923539048
PETR4.SA,2026-03-05,1387.304923539048
PETR4.SA,2026-03-06,1387.304923539048
PETR4.SA,2026-03-09,1387.304923539048
PETR4.SA,2026-03-10,1387.304923539048
PETR4.SA,2026-03-11,1387.304923539048
PETR4.SA,2026-03-12,1387.304923539048
PETR4.SA,2026-03-13,1387.304923539048
PETR4.SA,2026-03-16,1387.304923539048
PETR4.SA,2026-03-17,1387.304923539048
PETR4.SA,2026-03-18,1387.304923539048
PETR4.SA,2026-03-19,1387.304923539048
PETR4.SA,2026-03-20,1387.304923539048
PETR4.SA,2026-03-23,1387.304923539048
PETR4.SA,2026-03-24,1387.304923539048
PETR4.SA,2026-03-25,1387.304923539048
PETR4.SA,2026-03-26,1387.304923539048
PETR4.SA,2026-03-27,1387.304923539048
